wnid,mean_drift,spillover_rate,n_par,model
n02092339,0.3046899437904358,0.025,40,vit_b_16
n02093256,0.37149229645729065,0.25,40,vit_b_16
n02093428,0.37035807967185974,0.325,40,vit_b_16
n02093647,0.3760553300380707,0.125,40,vit_b_16
n02093754,0.42389875650405884,0.175,40,vit_b_16
n02093859,0.38625073432922363,0.35,40,vit_b_16
n02093991,0.3583854138851166,0.4,40,vit_b_16
n02094114,0.3132009506225586,0.225,40,vit_b_16
n02094258,0.3607635498046875,0.3,40,vit_b_16
n02094433,0.3460831642150879,0.2,40,vit_b_16
n02095314,0.33845290541648865,0.15,40,vit_b_16
n02095570,0.3976457417011261,0.25,40,vit_b_16
n02095889,0.3079538345336914,0.125,40,vit_b_16
n02096051,0.3114970624446869,0.075,40,vit_b_16
n02096177,0.37089088559150696,0.15,40,vit_b_16
n02096294,0.36803102493286133,0.425,40,vit_b_16
n02096437,0.31427326798439026,0.2,40,vit_b_16
n02096585,0.30405721068382263,0.125,40,vit_b_16
n02097047,0.2689172923564911,0.125,40,vit_b_16
n02097130,0.36609548330307007,0.3,40,vit_b_16
n02097209,0.27823132276535034,0.15,40,vit_b_16
n02097298,0.3508964478969574,0.35,40,vit_b_16
n02097474,0.39121705293655396,0.325,40,vit_b_16
n02097658,0.38422608375549316,0.525,40,vit_b_16
n02098105,0.4282585084438324,0.25,40,vit_b_16
n02098286,0.43413400650024414,0.15,40,vit_b_16
n02098413,0.31182682514190674,0.325,40,vit_b_16
n02099267,0.3673928678035736,0.25,40,vit_b_16
n02099429,0.4054604470729828,0.4,40,vit_b_16
n02099601,0.3354549705982208,0.075,40,vit_b_16
n02099712,0.33149605989456177,0.1,40,vit_b_16
n02099849,0.4632037580013275,0.175,40,vit_b_16
n02100236,0.3573155999183655,0.15,40,vit_b_16
n02100583,0.363464891910553,0.225,40,vit_b_16
n02100735,0.3167196810245514,0.125,40,vit_b_16
n02100877,0.36039280891418457,0.125,40,vit_b_16
n02101006,0.4270334243774414,0.375,40,vit_b_16
n02101388,0.3179464042186737,0.075,40,vit_b_16
n02101556,0.2725769877433777,0.025,40,vit_b_16
n02102040,0.3165695369243622,0.075,40,vit_b_16
n02102177,0.3202793598175049,0.225,40,vit_b_16
n02102318,0.3631250560283661,0.275,40,vit_b_16
n02102480,0.37588563561439514,0.15,40,vit_b_16
n02102973,0.3628835082054138,0.075,40,vit_b_16
n02104029,0.3353913724422455,0.25,40,vit_b_16
n02104365,0.4271632730960846,0.25,40,vit_b_16
n02105056,0.34946003556251526,0.1,40,vit_b_16
n02105162,0.29550981521606445,0.05,40,vit_b_16
n02105251,0.3199864327907562,0.2,40,vit_b_16
n02105412,0.3325082063674927,0.4,40,vit_b_16
n02105505,0.32029739022254944,0.075,40,vit_b_16
n02105641,0.3144456744194031,0.15,40,vit_b_16
n02105855,0.26998844742774963,0.25,40,vit_b_16
n02106030,0.24707405269145966,0.1,40,vit_b_16
n02106166,0.3339022994041443,0.15,40,vit_b_16
n02106382,0.35466518998146057,0.2,40,vit_b_16
n02106550,0.31947800517082214,0.1,40,vit_b_16
n02106662,0.2567285895347595,0.025,40,vit_b_16
n02107142,0.29933691024780273,0.15,40,vit_b_16
n02107312,0.2833114266395569,0.025,40,vit_b_16
n02107574,0.34005874395370483,0.25,40,vit_b_16
n02107683,0.3576921820640564,0.3,40,vit_b_16
n02107908,0.3149178624153137,0.425,40,vit_b_16
n02108000,0.2789060175418854,0.175,40,vit_b_16
n02108089,0.3148014545440674,0.075,40,vit_b_16
n02108422,0.3596770167350769,0.375,40,vit_b_16
n02108551,0.301220566034317,0.15,40,vit_b_16
n02108915,0.3244296610355377,0.175,40,vit_b_16
n02109047,0.44257909059524536,0.575,40,vit_b_16
n02109525,0.27735432982444763,0.075,40,vit_b_16
n02109961,0.2567480504512787,0.275,40,vit_b_16
n02110063,0.30649369955062866,0.15,40,vit_b_16
n02110185,0.33049073815345764,0.25,40,vit_b_16
n02110341,0.2877161502838135,0.0,40,vit_b_16
n02110627,0.3745230734348297,0.4,40,vit_b_16
n02110806,0.29925304651260376,0.05,40,vit_b_16
n02110958,0.40798455476760864,0.225,40,vit_b_16
n02111129,0.30410638451576233,0.05,40,vit_b_16
n02111277,0.3790281414985657,0.3,40,vit_b_16
n02111500,0.36923179030418396,0.3,40,vit_b_16
n02111889,0.3112037181854248,0.1,40,vit_b_16
n02112018,0.30288445949554443,0.1,40,vit_b_16
n02112137,0.2914831042289734,0.0,40,vit_b_16
n02112350,0.2798880934715271,0.025,40,vit_b_16
n02112706,0.3752782344818115,0.3,40,vit_b_16
n02113023,0.335379421710968,0.15,40,vit_b_16
n02113186,0.30335038900375366,0.225,40,vit_b_16
n02113624,0.5034119486808777,0.45,40,vit_b_16
n02113712,0.34892407059669495,0.6,40,vit_b_16
n02113799,0.327618271112442,0.1,40,vit_b_16
n02113978,0.34184539318084717,0.175,40,vit_b_16
n02114367,0.3257999122142792,0.1,40,vit_b_16
n02114548,0.36811667680740356,0.225,40,vit_b_16
n02114712,0.23277148604393005,0.275,40,vit_b_16
n02114855,0.30709919333457947,0.075,40,vit_b_16
n02115641,0.33665230870246887,0.2,40,vit_b_16
n02115913,0.27578312158584595,0.1,40,vit_b_16
n02116738,0.23285135626792908,0.025,40,vit_b_16
n02117135,0.269860178232193,0.0,40,vit_b_16
n02119022,0.27242979407310486,0.075,40,vit_b_16
n02119789,0.35247665643692017,0.3,40,vit_b_16
n02120079,0.3685240149497986,0.125,40,vit_b_16
n02120505,0.2354622781276703,0.0,40,vit_b_16
n02123045,0.2595633864402771,0.05,40,vit_b_16
n02123159,0.363820880651474,0.325,40,vit_b_16
n02123394,0.33034905791282654,0.125,40,vit_b_16
n02123597,0.24206027388572693,0.0,40,vit_b_16
n02124075,0.37840473651885986,0.35,40,vit_b_16
n02125311,0.32263118028640747,0.1,40,vit_b_16
n02127052,0.30498939752578735,0.2,40,vit_b_16
n02128385,0.2738122045993805,0.175,40,vit_b_16
n02128757,0.22800889611244202,0.05,40,vit_b_16
n02128925,0.2927629053592682,0.225,40,vit_b_16
n02129165,0.33893099427223206,0.125,40,vit_b_16
n02129604,0.2160630226135254,0.025,40,vit_b_16
n02130308,0.22603532671928406,0.0,40,vit_b_16
n02132136,0.27408304810523987,0.025,40,vit_b_16
n02133161,0.36596226692199707,0.15,40,vit_b_16
n02134084,0.33656546473503113,0.15,40,vit_b_16
n02134418,0.2808016836643219,0.15,40,vit_b_16
n02137549,0.4083409309387207,0.25,40,vit_b_16
n02138441,0.3057181239128113,0.1,40,vit_b_16
n02165105,0.25973325967788696,0.1,40,vit_b_16
n02165456,0.26388469338417053,0.1,40,vit_b_16
n02167151,0.3319130539894104,0.325,40,vit_b_16
n02168699,0.3849167823791504,0.375,40,vit_b_16
n02169497,0.3408309519290924,0.2,40,vit_b_16
n02172182,0.42175930738449097,0.15,40,vit_b_16
n02174001,0.3542490303516388,0.175,40,vit_b_16
n02177972,0.32555532455444336,0.15,40,vit_b_16
n02190166,0.2359328269958496,0.075,40,vit_b_16
n02206856,0.3248368799686432,0.225,40,vit_b_16
n02219486,0.3472672402858734,0.125,40,vit_b_16
n02226429,0.3226175606250763,0.175,40,vit_b_16
n02229544,0.44777584075927734,0.375,40,vit_b_16
n02231487,0.41989773511886597,0.45,40,vit_b_16
n02233338,0.494515597820282,0.3,40,vit_b_16
n02236044,0.4776826798915863,0.35,40,vit_b_16
n02256656,0.3824135661125183,0.15,40,vit_b_16
n02259212,0.36176401376724243,0.15,40,vit_b_16
n02264363,0.3233353793621063,0.1,40,vit_b_16
n02268443,0.3851358890533447,0.25,40,vit_b_16
n02268853,0.26197898387908936,0.075,40,vit_b_16
n02276258,0.24687492847442627,0.0,40,vit_b_16
n02277742,0.34280461072921753,0.1,40,vit_b_16
n02279972,0.25515133142471313,0.025,40,vit_b_16
n02280649,0.320893794298172,0.05,40,vit_b_16
n02281406,0.24998445808887482,0.0,40,vit_b_16
n02281787,0.3068905770778656,0.075,40,vit_b_16
n02317335,0.3510705828666687,0.125,40,vit_b_16
n02319095,0.3991376757621765,0.325,40,vit_b_16
n02321529,0.42053255438804626,0.325,40,vit_b_16
n02325366,0.27277272939682007,0.1,40,vit_b_16
n02326432,0.2789861559867859,0.2,40,vit_b_16
n02328150,0.3396727442741394,0.15,40,vit_b_16
n02342885,0.351093053817749,0.075,40,vit_b_16
n02346627,0.3836793303489685,0.275,40,vit_b_16
n02356798,0.28662317991256714,0.15,40,vit_b_16
n02361337,0.36747726798057556,0.175,40,vit_b_16
n02363005,0.3151663541793823,0.175,40,vit_b_16
n02364673,0.399038165807724,0.225,40,vit_b_16
n02389026,0.2705252170562744,0.025,40,vit_b_16
n02391049,0.2753923237323761,0.0,40,vit_b_16
n02395406,0.3903769254684448,0.275,40,vit_b_16
n02396427,0.32144781947135925,0.175,40,vit_b_16
n02397096,0.32626551389694214,0.075,40,vit_b_16
n02398521,0.4204309582710266,0.175,40,vit_b_16
n02403003,0.3713013231754303,0.375,40,vit_b_16
n02408429,0.33538252115249634,0.225,40,vit_b_16
n02410509,0.35513633489608765,0.075,40,vit_b_16
n02412080,0.2973572313785553,0.3,40,vit_b_16
n02415577,0.3254464268684387,0.075,40,vit_b_16
n02417914,0.32687464356422424,0.1,40,vit_b_16
n02422106,0.2793247699737549,0.025,40,vit_b_16
n02422699,0.3989318013191223,0.4,40,vit_b_16
n02423022,0.21837881207466125,0.075,40,vit_b_16
n02437312,0.3269391655921936,0.15,40,vit_b_16
n02437616,0.36627501249313354,0.225,40,vit_b_16
n02441942,0.2911122441291809,0.075,40,vit_b_16
n02442845,0.3807104527950287,0.325,40,vit_b_16
n02443114,0.3160664737224579,0.35,40,vit_b_16
n02443484,0.33320075273513794,0.3,40,vit_b_16
n02444819,0.31712546944618225,0.125,40,vit_b_16
n02445715,0.31036537885665894,0.1,40,vit_b_16
n02447366,0.27979928255081177,0.05,40,vit_b_16
n02454379,0.30981236696243286,0.1,40,vit_b_16
n02457408,0.33927208185195923,0.125,40,vit_b_16
n02480495,0.2995523512363434,0.075,40,vit_b_16
n02480855,0.30987629294395447,0.05,40,vit_b_16
n02481823,0.3293910622596741,0.15,40,vit_b_16
n02483362,0.2677454948425293,0.1,40,vit_b_16
n02483708,0.3929714262485504,0.25,40,vit_b_16
n02484975,0.39356958866119385,0.375,40,vit_b_16
n02486261,0.2662096917629242,0.175,40,vit_b_16
n02486410,0.3649887144565582,0.125,40,vit_b_16
n02487347,0.33059439063072205,0.075,40,vit_b_16
n02488291,0.317058265209198,0.075,40,vit_b_16
n02488702,0.30451250076293945,0.075,40,vit_b_16
n02489166,0.32079991698265076,0.05,40,vit_b_16
n02490219,0.336789071559906,0.125,40,vit_b_16
n02492035,0.2817552089691162,0.075,40,vit_b_16
n02492660,0.25944557785987854,0.2,40,vit_b_16
n02493509,0.3520291745662689,0.325,40,vit_b_16
n02493793,0.28275352716445923,0.15,40,vit_b_16
n02494079,0.24673864245414734,0.025,40,vit_b_16
n02497673,0.3209838271141052,0.125,40,vit_b_16
n02500267,0.30207163095474243,0.075,40,vit_b_16
n02504013,0.348897248506546,0.225,40,vit_b_16
n02504458,0.26992541551589966,0.05,40,vit_b_16
n02509815,0.2217302769422531,0.0,40,vit_b_16
n02510455,0.29688912630081177,0.15,40,vit_b_16
n02514041,0.3778490722179413,0.075,40,vit_b_16
n02526121,0.3961499333381653,0.325,40,vit_b_16
n02536864,0.414725124835968,0.325,40,vit_b_16
n02606052,0.2431846559047699,0.0,40,vit_b_16
n02607072,0.2567237913608551,0.1,40,vit_b_16
n02640242,0.4111205041408539,0.25,40,vit_b_16
n02641379,0.4032163619995117,0.35,40,vit_b_16
n02643566,0.24618640542030334,0.0,40,vit_b_16
n02655020,0.3661840558052063,0.15,40,vit_b_16
n02666196,0.24054419994354248,0.075,40,vit_b_16
n02667093,0.3804869055747986,0.225,40,vit_b_16
n02669723,0.27582594752311707,0.125,40,vit_b_16
n02672831,0.26599350571632385,0.05,40,vit_b_16
n02676566,0.2988884150981903,0.075,40,vit_b_16
n02687172,0.3649739623069763,0.1,40,vit_b_16
n02690373,0.2919010519981384,0.15,40,vit_b_16
n02692877,0.3828376233577728,0.15,40,vit_b_16
n02699494,0.3956701159477234,0.225,40,vit_b_16
n02701002,0.20705577731132507,0.025,40,vit_b_16
n02704792,0.3728316128253937,0.25,40,vit_b_16
n02708093,0.21473641693592072,0.125,40,vit_b_16
n02727426,0.35988849401474,0.125,40,vit_b_16
n02730930,0.43855538964271545,0.375,40,vit_b_16
n02747177,0.42566028237342834,0.35,40,vit_b_16
n02749479,0.3364284932613373,0.2,40,vit_b_16
n02769748,0.41599225997924805,0.425,40,vit_b_16
n02776631,0.396127849817276,0.4,40,vit_b_16
n02777292,0.33440324664115906,0.075,40,vit_b_16
n02782093,0.327635794878006,0.15,40,vit_b_16
n02783161,0.2969847321510315,0.1,40,vit_b_16
n02786058,0.39430752396583557,0.175,40,vit_b_16
n02787622,0.3305822014808655,0.15,40,vit_b_16
n02788148,0.3893549144268036,0.275,40,vit_b_16
n02790996,0.3429892659187317,0.175,40,vit_b_16
n02791124,0.36828121542930603,0.275,40,vit_b_16
n02791270,0.39322349429130554,0.45,40,vit_b_16
n02793495,0.33758479356765747,0.1,40,vit_b_16
n02794156,0.2742229700088501,0.15,40,vit_b_16
n02795169,0.3354799747467041,0.175,40,vit_b_16
n02797295,0.3143000602722168,0.15,40,vit_b_16
n02799071,0.24000892043113708,0.15,40,vit_b_16
n02802426,0.43122512102127075,0.25,40,vit_b_16
n02804414,0.4116353988647461,0.2,40,vit_b_16
n02804610,0.3700294494628906,0.2,40,vit_b_16
n02807133,0.3599797785282135,0.275,40,vit_b_16
n02808304,0.41953882575035095,0.6,40,vit_b_16
n02808440,0.4007081091403961,0.45,40,vit_b_16
n02814533,0.32712671160697937,0.25,40,vit_b_16
n02814860,0.2956666350364685,0.1,40,vit_b_16
n02815834,0.38252362608909607,0.225,40,vit_b_16
n02817516,0.2478805035352707,0.0,40,vit_b_16
n02823428,0.3499990403652191,0.15,40,vit_b_16
n02823750,0.3102650046348572,0.025,40,vit_b_16
n02825657,0.37094783782958984,0.525,40,vit_b_16
n02834397,0.3749341368675232,0.175,40,vit_b_16
n02835271,0.31492337584495544,0.15,40,vit_b_16
n02837789,0.33993324637413025,0.225,40,vit_b_16
n02840245,0.3795843720436096,0.3,40,vit_b_16
n02841315,0.3720220625400543,0.4,40,vit_b_16
n02843684,0.360184907913208,0.075,40,vit_b_16
n02859443,0.3858104348182678,0.4,40,vit_b_16
n02860847,0.3904794156551361,0.225,40,vit_b_16
n02865351,0.2852376103401184,0.075,40,vit_b_16
n02869837,0.38509297370910645,0.3,40,vit_b_16
n02870880,0.30782371759414673,0.15,40,vit_b_16
n02871525,0.37077322602272034,0.35,40,vit_b_16
n02877765,0.30667367577552795,0.3,40,vit_b_16
n02879718,0.36180639266967773,0.2,40,vit_b_16
n02883205,0.30437129735946655,0.1,40,vit_b_16
n02892201,0.414537250995636,0.125,40,vit_b_16
n02892767,0.32728543877601624,0.175,40,vit_b_16
n02894605,0.3852883279323578,0.45,40,vit_b_16
n02895154,0.3562290072441101,0.1,40,vit_b_16
n02906734,0.371481716632843,0.2,40,vit_b_16
n02909870,0.378993421792984,0.25,40,vit_b_16
n02910353,0.3415941596031189,0.25,40,vit_b_16
n02916936,0.3643663823604584,0.25,40,vit_b_16
n02917067,0.3058454394340515,0.15,40,vit_b_16
n02927161,0.3789133131504059,0.175,40,vit_b_16
n02930766,0.30582043528556824,0.25,40,vit_b_16
n02939185,0.39231353998184204,0.3,40,vit_b_16
n02948072,0.38723233342170715,0.125,40,vit_b_16
n02950826,0.3637983202934265,0.175,40,vit_b_16
n02951358,0.3159143030643463,0.2,40,vit_b_16
n02951585,0.318997323513031,0.1,40,vit_b_16
n02963159,0.39912039041519165,0.4,40,vit_b_16
n02965783,0.2723473608493805,0.025,40,vit_b_16
n02966193,0.35739707946777344,0.0,40,vit_b_16
n02966687,0.33123284578323364,0.3,40,vit_b_16
n02971356,0.4252759516239166,0.375,40,vit_b_16
n02974003,0.280583918094635,0.2,40,vit_b_16
n02977058,0.4446888864040375,0.275,40,vit_b_16
n02978881,0.3394593596458435,0.225,40,vit_b_16
n02979186,0.24645952880382538,0.175,40,vit_b_16
n02980441,0.39032483100891113,0.15,40,vit_b_16
n02981792,0.36434727907180786,0.375,40,vit_b_16
n02988304,0.3278452455997467,0.2,40,vit_b_16
n02992211,0.3043004870414734,0.275,40,vit_b_16
n02992529,0.25881704688072205,0.1,40,vit_b_16
n02999410,0.3901917338371277,0.2,40,vit_b_16
n03000134,0.36442992091178894,0.275,40,vit_b_16
n03000247,0.3929606080055237,0.125,40,vit_b_16
n03000684,0.2864829897880554,0.15,40,vit_b_16
n03014705,0.4627874493598938,0.55,40,vit_b_16
n03016953,0.29293960332870483,0.0,40,vit_b_16
n03017168,0.2886892855167389,0.025,40,vit_b_16
n03018349,0.3808986246585846,0.125,40,vit_b_16
n03026506,0.30126410722732544,0.05,40,vit_b_16
n03028079,0.2979848384857178,0.275,40,vit_b_16
n03032252,0.40637892484664917,0.275,40,vit_b_16
n03041632,0.42904895544052124,0.375,40,vit_b_16
n03042490,0.470330148935318,0.175,40,vit_b_16
n03045698,0.38692277669906616,0.3,40,vit_b_16
n03047690,0.304241418838501,0.225,40,vit_b_16
n03062245,0.2762678563594818,0.125,40,vit_b_16
n03063599,0.3643166422843933,0.25,40,vit_b_16
n03063689,0.3265010416507721,0.2,40,vit_b_16
n03065424,0.34105759859085083,0.175,40,vit_b_16
n03075370,0.3118325471878052,0.3,40,vit_b_16
n03085013,0.29648900032043457,0.15,40,vit_b_16
n03089624,0.3909224569797516,0.2,40,vit_b_16
n03095699,0.325296550989151,0.05,40,vit_b_16
n03100240,0.31763923168182373,0.325,40,vit_b_16
n03109150,0.28597384691238403,0.175,40,vit_b_16
n03110669,0.3063293397426605,0.25,40,vit_b_16
n03124043,0.3715747892856598,0.175,40,vit_b_16
n03124170,0.3876224458217621,0.15,40,vit_b_16
n03125729,0.4277554452419281,0.25,40,vit_b_16
n03126707,0.3759470582008362,0.275,40,vit_b_16
n03127747,0.29252785444259644,0.125,40,vit_b_16
n03127925,0.38613829016685486,0.15,40,vit_b_16
n03131574,0.4201510548591614,0.175,40,vit_b_16
n03133878,0.34457898139953613,0.1,40,vit_b_16
n03134739,0.3511820435523987,0.15,40,vit_b_16
n03141823,0.4413287043571472,0.55,40,vit_b_16
n03146219,0.46583670377731323,0.325,40,vit_b_16
n03160309,0.4004943370819092,0.175,40,vit_b_16
n03179701,0.3503657579421997,0.15,40,vit_b_16
n03180011,0.28989434242248535,0.3,40,vit_b_16
n03187595,0.351118803024292,0.25,40,vit_b_16
n03188531,0.46385422348976135,0.3,40,vit_b_16
n03196217,0.3614208996295929,0.275,40,vit_b_16
n03197337,0.3684982359409332,0.175,40,vit_b_16
n03201208,0.38873809576034546,0.275,40,vit_b_16
n03207743,0.4073813855648041,0.325,40,vit_b_16
n03207941,0.3930876851081848,0.4,40,vit_b_16
n03208938,0.26885369420051575,0.15,40,vit_b_16
n03216828,0.38272517919540405,0.4,40,vit_b_16
n03218198,0.2648831009864807,0.0,40,vit_b_16
n03220513,0.25968137383461,0.175,40,vit_b_16
n03223299,0.5152285695075989,0.725,40,vit_b_16
n03240683,0.30384716391563416,0.0,40,vit_b_16
n03249569,0.37139996886253357,0.15,40,vit_b_16
n03250847,0.3462103307247162,0.225,40,vit_b_16
n03255030,0.35590410232543945,0.075,40,vit_b_16
n03259280,0.34065210819244385,0.225,40,vit_b_16
n03271574,0.312166690826416,0.125,40,vit_b_16
n03272010,0.3388735353946686,0.05,40,vit_b_16
n03272562,0.27267488837242126,0.1,40,vit_b_16
n03290653,0.24891948699951172,0.075,40,vit_b_16
n03291819,0.4361240267753601,0.175,40,vit_b_16
n03297495,0.2115163505077362,0.125,40,vit_b_16
n03314780,0.32907432317733765,0.225,40,vit_b_16
n03325584,0.4269498884677887,0.225,40,vit_b_16
n03337140,0.4281463623046875,0.25,40,vit_b_16
n03344393,0.31620025634765625,0.1,40,vit_b_16
n03345487,0.3514440059661865,0.15,40,vit_b_16
n03347037,0.3126445412635803,0.1,40,vit_b_16
n03355925,0.3349173665046692,0.05,40,vit_b_16
n03372029,0.33658894896507263,0.25,40,vit_b_16
n03376595,0.3113916516304016,0.175,40,vit_b_16
n03379051,0.30117541551589966,0.075,40,vit_b_16
n03384352,0.3210529386997223,0.225,40,vit_b_16
n03388043,0.40970930457115173,0.2,40,vit_b_16
n03388183,0.2806767523288727,0.1,40,vit_b_16
n03388549,0.3753660321235657,0.1,40,vit_b_16
n03393912,0.3445870280265808,0.025,40,vit_b_16
n03394916,0.3356436789035797,0.25,40,vit_b_16
n03400231,0.3654596209526062,0.225,40,vit_b_16
n03404251,0.44698935747146606,0.25,40,vit_b_16
n03417042,0.35769137740135193,0.275,40,vit_b_16
n03424325,0.28331202268600464,0.1,40,vit_b_16
n03425413,0.390331894159317,0.275,40,vit_b_16
n03443371,0.411917507648468,0.225,40,vit_b_16
n03444034,0.35070905089378357,0.225,40,vit_b_16
n03445777,0.36561790108680725,0.225,40,vit_b_16
n03445924,0.3713328242301941,0.175,40,vit_b_16
n03447447,0.24850091338157654,0.0,40,vit_b_16
n03447721,0.29505062103271484,0.025,40,vit_b_16
n03450230,0.4168464243412018,0.275,40,vit_b_16
n03452741,0.32025495171546936,0.2,40,vit_b_16
n03457902,0.38417425751686096,0.3,40,vit_b_16
n03459775,0.3111565113067627,0.125,40,vit_b_16
n03461385,0.38749948143959045,0.225,40,vit_b_16
n03467068,0.3851580321788788,0.2,40,vit_b_16
n03476684,0.3083347678184509,0.275,40,vit_b_16
n03476991,0.40206700563430786,0.4,40,vit_b_16
n03478589,0.3023843765258789,0.125,40,vit_b_16
n03481172,0.3767187297344208,0.325,40,vit_b_16
n03482405,0.3824780583381653,0.3,40,vit_b_16
n03483316,0.3192365765571594,0.325,40,vit_b_16
n03485407,0.2579016089439392,0.075,40,vit_b_16
n03485794,0.4545931816101074,0.275,40,vit_b_16
n03492542,0.2987913489341736,0.175,40,vit_b_16
n03494278,0.35363492369651794,0.175,40,vit_b_16
n03495258,0.35229095816612244,0.15,40,vit_b_16
n03496892,0.30710095167160034,0.15,40,vit_b_16
n03498962,0.36133524775505066,0.2,40,vit_b_16
n03527444,0.37937337160110474,0.175,40,vit_b_16
