model,family,wnid,name,acc_clean,acc_clean_top5,mPC_top1,mPC_top5,abs_drop,rel_drop,mce_class,rmce_class,sev_slope,prob_clean,prob_corr,drop_noise,drop_blur,drop_weather,drop_digital,acc_noise,acc_blur,acc_weather,acc_digital,brightness,contrast,colorfulness,saturation,hf_ratio,edge_strength,entropy,margin_clean,pred_entropy_clean,n_confusable
resnet101,CNN,n04041544,radio,0.72,1.0,0.3141333333333333,0.6317333333333334,0.40586666666666665,0.5637037037037037,0.6858666666666666,1.5387088392858044,-0.0808,0.49926806075498464,0.19709937970750321,0.45599999999999996,0.5349999999999999,0.246,0.39899999999999997,0.264,0.185,0.474,0.321,0.4088686031103134,0.24272507727146148,0.13696758925914765,0.28519644439220426,0.03174398348666727,0.0467116192728281,7.299757811689736,0.438481,1.1650466009672922,8
resnet101,CNN,n04355933,sunglass,0.44,0.86,0.19466666666666665,0.5690666666666667,0.24533333333333335,0.5575757575757576,0.8053333333333333,0.9300999554158609,-0.03906666666666666,0.22184276426589344,0.11821272739212116,0.368,0.272,0.14800000000000002,0.224,0.072,0.168,0.292,0.216,0.42953547969460487,0.2541181969642639,0.16199710741639137,0.2945601898431778,0.015344983255490661,0.037545309737324714,6.8931656580133245,0.23857100000000003,1.43320641399549,20
resnet101,CNN,n02808440,bathtub,0.44,0.9,0.19706666666666667,0.5565333333333333,0.24293333333333333,0.5521212121212121,0.8029333333333333,0.9210011515041839,-0.0612,0.3283356397226453,0.13847947288915358,0.2853333333333333,0.276,0.234,0.187,0.15466666666666667,0.164,0.206,0.253,0.5321240985393524,0.22054652392864227,0.13441092379391192,0.2473102280497551,0.009016859236580785,0.028941139969974758,7.100074019972206,0.2622354,1.263434844497238,12
resnet101,CNN,n02791270,barbershop,0.7,0.92,0.316,0.5458666666666666,0.38399999999999995,0.5485714285714285,0.6839999999999999,1.4558086258683036,-0.06186666666666667,0.4885846633045003,0.1983200524110017,0.3986666666666666,0.567,0.15999999999999992,0.414,0.30133333333333334,0.133,0.54,0.286,0.46251668691635134,0.26101420938968656,0.13861390382051467,0.25183417797088625,0.0213192433770746,0.04800073027610779,7.446983545827712,0.4370546,1.0233417987087396,13
resnet101,CNN,n07880968,burrito,0.92,1.0,0.4176,0.5834666666666667,0.5024,0.5460869565217391,0.5824,1.9046829521776973,-0.13133333333333336,0.7008941798377782,0.2786653726292309,0.6613333333333333,0.5920000000000001,0.37,0.42600000000000005,0.25866666666666666,0.328,0.55,0.494,0.4809925365447998,0.21791433036327362,0.1924270597100258,0.39635382235050204,0.008740066067548468,0.03444161716848612,7.4887380140085975,0.7040595999999999,0.3439151402752552,5
resnet101,CNN,n01756291,sidewinder,0.5,0.9,0.22986666666666666,0.7234666666666667,0.27013333333333334,0.5402666666666667,0.7701333333333333,1.0241209291698554,-0.05093333333333332,0.34495603551156817,0.19832530173662813,0.2386666666666667,0.381,0.15699999999999997,0.29600000000000004,0.2613333333333333,0.119,0.343,0.204,0.4357252180576324,0.1975333571434021,0.10591814614832401,0.29981718838214877,0.02079969215206802,0.053351800441741946,7.231259598590251,0.1490602,1.1830102796483928,9
resnet101,CNN,n01978455,rock_crab,0.82,0.96,0.37866666666666665,0.6165333333333334,0.4413333333333333,0.5382113821138211,0.6213333333333333,1.6731689415361408,-0.09146666666666667,0.5763846112205647,0.25628455159847313,0.5026666666666666,0.585,0.20599999999999996,0.48699999999999993,0.31733333333333336,0.235,0.614,0.333,0.4633827579021454,0.19797638088464736,0.13095823541283608,0.2625292980670929,0.019907391872256996,0.05576104924082756,7.372517394842715,0.6347052,0.6059629369540281,5
resnet101,CNN,n03633091,ladle,0.6,0.9,0.2792,0.5069333333333333,0.3208,0.5346666666666666,0.7208,1.2162067895274786,-0.04693333333333333,0.42650491465698,0.18467480346022055,0.3333333333333333,0.413,0.20299999999999996,0.33699999999999997,0.26666666666666666,0.187,0.397,0.263,0.4233706551790237,0.21975060164928437,0.20874188028275967,0.36870589159429074,0.01530175245832652,0.03906745847314596,7.2719142558796515,0.48588719999999996,1.0046154224576829,17
resnet101,CNN,n04026417,purse,0.62,0.94,0.29013333333333335,0.5933333333333334,0.32986666666666664,0.5320430107526881,0.7098666666666666,1.2505800487493692,-0.07813333333333333,0.4902502455562353,0.19135363282136553,0.4013333333333333,0.41500000000000004,0.20600000000000002,0.315,0.21866666666666668,0.205,0.414,0.305,0.5185097527503967,0.2416774207353592,0.17143574573099613,0.2901358696818352,0.01119257789105177,0.0359619328007102,6.898906364833163,0.43417540000000004,1.0525302834466799,10
resnet101,CNN,n03216828,dock,0.58,0.96,0.272,0.6250666666666667,0.30799999999999994,0.5310344827586206,0.728,1.1676798353318685,-0.07773333333333335,0.47675522444420493,0.16935293430930465,0.3226666666666666,0.38599999999999995,0.19699999999999995,0.32999999999999996,0.25733333333333336,0.194,0.383,0.25,0.48324679434299467,0.23480580747127533,0.12270228564739227,0.23920535445213317,0.02505192570388317,0.04730171162635088,7.109677205280361,0.5095306000000001,0.9239479620239699,12
resnet101,CNN,n03089624,confectionery,0.7,0.92,0.32986666666666664,0.62,0.3701333333333333,0.5287619047619048,0.6701333333333334,1.4032377588230596,-0.08133333333333334,0.47131392153096385,0.2133888094165527,0.45466666666666666,0.46499999999999997,0.17799999999999994,0.40399999999999997,0.24533333333333332,0.235,0.522,0.296,0.4296811646223068,0.21457877576351167,0.2344281965494156,0.3888848507404327,0.034102134360000494,0.06587834089994431,7.560341702595379,0.4732656,0.9841934106619433,9
resnet101,CNN,n02971356,carton,0.62,0.88,0.2925333333333333,0.5197333333333334,0.3274666666666667,0.5281720430107527,0.7074666666666667,1.2414812448376924,-0.07306666666666668,0.437175463726162,0.1762266628620874,0.3973333333333333,0.34099999999999997,0.316,0.273,0.22266666666666668,0.279,0.304,0.347,0.48429795503616335,0.20025179237127305,0.18529132306575774,0.37238081425428393,0.008289672452956438,0.026769283525645733,7.071148782221153,0.5308990000000001,0.8694674766941525,17
resnet101,CNN,n01985128,crayfish,0.78,0.98,0.3685333333333333,0.5928,0.4114666666666667,0.5275213675213676,0.6314666666666666,1.559939381746384,-0.10013333333333332,0.5667629706540902,0.24932194939937516,0.444,0.539,0.236,0.43500000000000005,0.336,0.241,0.544,0.345,0.43310189366340635,0.19878326684236527,0.18273070007562636,0.39816517263650897,0.016685645766556262,0.04345304898917675,7.261550392967399,0.57816,0.7310320876445735,8
resnet101,CNN,n01755581,diamondback,0.88,0.98,0.41813333333333336,0.6261333333333333,0.46186666666666665,0.5248484848484848,0.5818666666666666,1.7510142638915986,-0.09226666666666666,0.6125853403098881,0.2877739336797885,0.44133333333333336,0.622,0.21499999999999997,0.5640000000000001,0.43866666666666665,0.258,0.665,0.316,0.4706872344017029,0.17394163995981216,0.10499902233481408,0.23258993268013,0.02638294826261699,0.06421728119254112,7.293218931118816,0.5727118000000001,0.7658774038252497,7
resnet101,CNN,n04296562,stage,0.76,0.88,0.36186666666666667,0.6085333333333334,0.39813333333333334,0.523859649122807,0.6381333333333333,1.5093904711259567,-0.07413333333333334,0.5056863823439925,0.20916925261123878,0.47600000000000003,0.585,0.18700000000000006,0.364,0.284,0.175,0.573,0.396,0.296367649435997,0.23315900444984436,0.1782892356812954,0.4245712783932686,0.03711815690621734,0.0403421713411808,6.967916055458416,0.5411423999999999,0.8842010360683323,11
resnet101,CNN,n02808304,bath_towel,0.76,0.92,0.36293333333333333,0.5624,0.3970666666666667,0.5224561403508772,0.6370666666666667,1.5053465582763226,-0.09679999999999998,0.5366181995766237,0.22803430960193263,0.5066666666666666,0.454,0.296,0.359,0.25333333333333335,0.306,0.464,0.401,0.50267995595932,0.18277870655059814,0.1991025035083294,0.3878375980257988,0.009480998660437763,0.03336712397634983,7.236263315995734,0.5666102000000001,0.7088260087038859,13
resnet101,CNN,n02988304,CD_player,0.56,0.9,0.2674666666666667,0.5954666666666667,0.29253333333333337,0.5223809523809524,0.7325333333333333,1.1090430990121734,-0.04853333333333333,0.33056247403263117,0.1610252253761898,0.22133333333333338,0.36700000000000005,0.26500000000000007,0.29900000000000004,0.33866666666666667,0.193,0.295,0.261,0.40747647881507876,0.24779723107814788,0.12722328618168832,0.25042407512664794,0.02154613595455885,0.03965996243059635,7.232427010439225,0.2774894,1.5603682285666676,11
resnet101,CNN,n03742115,medicine_chest,0.7,0.94,0.3354666666666667,0.5629333333333333,0.36453333333333326,0.5207619047619046,0.6645333333333333,1.38200721636248,-0.07826666666666666,0.5260250320122577,0.22282889462097966,0.45466666666666666,0.39199999999999996,0.32199999999999995,0.31199999999999994,0.24533333333333332,0.308,0.378,0.388,0.4957246035337448,0.19916946917772294,0.15935295671224595,0.37033501759171483,0.00918621736112982,0.02880612272769213,7.15511668229271,0.5929832,0.7309749835567932,10
resnet101,CNN,n15075141,toilet_tissue,0.56,0.9,0.2693333333333333,0.4776,0.29066666666666674,0.5190476190476191,0.7306666666666667,1.1019662515253137,-0.07066666666666666,0.39445426076534207,0.1647845165749192,0.26000000000000006,0.3370000000000001,0.2700000000000001,0.28800000000000003,0.3,0.223,0.29,0.272,0.46240646004676816,0.22696660250425338,0.12204475991427899,0.2734582386817783,0.00955696436110884,0.02835846621543169,7.0997694007145,0.44168860000000004,0.9954070732161404,17
resnet101,CNN,n03450230,gown,0.78,0.98,0.3752,0.7149333333333333,0.40480000000000005,0.5189743589743591,0.6248,1.5346649264361705,-0.07813333333333335,0.47922182630747556,0.21606944313909235,0.5653333333333334,0.47600000000000003,0.255,0.36300000000000004,0.21466666666666667,0.304,0.525,0.417,0.5117855036258697,0.2275712037086487,0.19555056378245353,0.306252998560667,0.012177543686702848,0.03685698926448822,7.264154400071906,0.40569099999999997,1.1218190078638433,6
resnet101,CNN,n04525038,velvet,0.3,0.72,0.14453333333333335,0.39386666666666664,0.15546666666666664,0.5182222222222221,0.8554666666666666,0.5894002978341812,-0.031733333333333336,0.24530503856978608,0.08434284409784282,0.208,0.191,0.144,0.092,0.092,0.109,0.156,0.208,0.40629988223314284,0.2598100164532661,0.22397186130285263,0.4099384766817093,0.022400092724710705,0.04057885333895683,7.029512648692504,0.4083872,1.1967082416487842,30
resnet101,CNN,n03770439,miniskirt,0.76,0.94,0.36773333333333336,0.5533333333333333,0.39226666666666665,0.516140350877193,0.6322666666666666,1.4871489504529687,-0.08919999999999999,0.4750063864979893,0.21395241100262694,0.27066666666666667,0.608,0.25,0.41000000000000003,0.48933333333333334,0.152,0.51,0.35,0.4253479915857315,0.23572848618030548,0.1691254249215126,0.3488219955563545,0.01764387155883014,0.03708958949893713,7.3259753962296825,0.45189780000000007,1.0484038380186198,12
resnet101,CNN,n07836838,chocolate_sauce,0.66,0.88,0.3197333333333333,0.5506666666666666,0.3402666666666667,0.5155555555555557,0.6802666666666667,1.2900081990333028,-0.0956,0.4363404290442122,0.18698204702709478,0.328,0.37000000000000005,0.35800000000000004,0.30200000000000005,0.332,0.29,0.302,0.358,0.4635847580432892,0.2651967066526413,0.18289582595229148,0.38507631957530974,0.018335099825635554,0.04677779272198677,7.376538290943107,0.46529279999999995,0.9192739507245521,11
resnet101,CNN,n03866082,overskirt,0.48,0.84,0.23386666666666667,0.592,0.24613333333333332,0.5127777777777778,0.7661333333333333,0.9331328900530863,-0.06266666666666668,0.29147997635998757,0.1411245464718721,0.344,0.31899999999999995,0.21799999999999997,0.128,0.136,0.161,0.262,0.352,0.44806470394134523,0.20233429223299026,0.1598159119486809,0.3009366384148598,0.014100214214995504,0.03969241835176945,7.205922309590997,0.3681932,1.3072414677840576,13
resnet101,CNN,n03041632,cleaver,0.66,0.9,0.3218666666666667,0.5074666666666666,0.33813333333333334,0.5123232323232323,0.6781333333333333,1.2819203733340343,-0.06333333333333332,0.42367528660455717,0.2061344284821088,0.3626666666666667,0.45300000000000007,0.20900000000000002,0.334,0.29733333333333334,0.207,0.451,0.326,0.45457486033439637,0.248134828209877,0.16095078393816947,0.3344277909398079,0.014064672547392547,0.03651107084006071,7.167322686112326,0.4350394,1.0467686634481546,16
resnet101,CNN,n04357314,sunscreen,0.54,0.86,0.26453333333333334,0.4944,0.2754666666666667,0.5101234567901235,0.7354666666666667,1.0443404934180265,-0.06933333333333333,0.410920140746166,0.17237623421246628,0.33866666666666667,0.30800000000000005,0.22100000000000003,0.25000000000000006,0.20133333333333334,0.232,0.319,0.29,0.5164031314849854,0.22237408936023711,0.2249512094259262,0.3470366215705872,0.01139577491208911,0.03533706896007061,7.30299094399207,0.48976939999999997,1.0124476983931785,15
resnet101,CNN,n10148035,groom,0.82,0.94,0.4026666666666667,0.5853333333333334,0.4173333333333333,0.5089430894308943,0.5973333333333333,1.5821809024193716,-0.08719999999999999,0.6099751588905928,0.2552325946923379,0.508,0.5389999999999999,0.22099999999999997,0.42399999999999993,0.312,0.281,0.599,0.396,0.4258584290742874,0.2581358963251114,0.1897760285437107,0.38436165675520895,0.01661583060398698,0.04255717165768146,7.480496628086172,0.6199800000000001,0.6724945597398456,10
resnet101,CNN,n04090263,rifle,0.62,0.88,0.3048,0.5485333333333333,0.3152,0.5083870967741935,0.6952,1.1949762470668994,-0.06426666666666667,0.4483670142723713,0.20461715940100594,0.348,0.40900000000000003,0.20900000000000002,0.303,0.272,0.211,0.411,0.317,0.4256599459052086,0.20907002002000807,0.13865464374190195,0.2848400418506935,0.020693882089108228,0.04070378046482801,6.9529460292627006,0.45543239999999996,0.9531152138624647,10
resnet101,CNN,n02097474,Tibetan_terrier,0.84,1.0,0.4130666666666667,0.7648,0.4269333333333333,0.5082539682539682,0.5869333333333333,1.6185761180660794,-0.09706666666666666,0.5832585242344066,0.2702001294347593,0.5413333333333332,0.5429999999999999,0.31399999999999995,0.33799999999999997,0.2986666666666667,0.297,0.526,0.502,0.44245500206947325,0.22006728053092955,0.13517050951719284,0.2862696677446365,0.010720779113471508,0.04051364131271839,7.517338216220594,0.5582198,0.7711633105560586,7
resnet101,CNN,n03908618,pencil_box,0.76,0.94,0.37546666666666667,0.6448,0.38453333333333334,0.5059649122807017,0.6245333333333334,1.457830582293121,-0.09373333333333332,0.5573899711668492,0.2474026117574261,0.44266666666666665,0.485,0.25,0.375,0.31733333333333336,0.275,0.51,0.385,0.5119110715389251,0.20467923432588578,0.2637044176459312,0.3763043421506882,0.013935183561407029,0.037791009098291396,6.956072278271341,0.5667324,0.7878826285029057,8
resnet101,CNN,n09246464,cliff,0.7,1.0,0.34586666666666666,0.6642666666666667,0.3541333333333333,0.5059047619047619,0.6541333333333333,1.3425790660785468,-0.09093333333333334,0.5230209215776995,0.22013478580270504,0.52,0.5339999999999999,0.11299999999999999,0.291,0.18,0.166,0.587,0.409,0.49404961347579956,0.18727468311786652,0.15855964615941048,0.2679855951666832,0.013305418398231269,0.044335821345448494,7.203753118207155,0.5468586000000001,0.8720299585906723,7
resnet101,CNN,n02871525,bookshop,0.68,0.88,0.336,0.6125333333333334,0.34400000000000003,0.5058823529411764,0.6639999999999999,1.3041618940070223,-0.04839999999999999,0.48722013966180383,0.22662584284823967,0.3133333333333334,0.528,0.1050000000000001,0.42200000000000004,0.36666666666666664,0.152,0.575,0.258,0.3971566155552864,0.23035455316305162,0.18781329780817033,0.3499049472808838,0.0354190518707037,0.05612351529300213,7.508270572223439,0.47891779999999995,0.9869705385181416,10
resnet101,CNN,n04081281,restaurant,0.54,0.68,0.2677333333333333,0.43173333333333336,0.2722666666666667,0.5041975308641976,0.7322666666666666,1.032208754869124,-0.07973333333333334,0.3629676967486739,0.16671385602855973,0.2706666666666667,0.36600000000000005,0.22400000000000003,0.22800000000000004,0.2693333333333333,0.174,0.316,0.312,0.4212871253490448,0.2317476427555084,0.21820662379264832,0.4533610457181931,0.022712565530091523,0.04577473796904087,7.505717706902555,0.43210079999999995,1.1467625200648563,20
resnet101,CNN,n04597913,wooden_spoon,0.86,0.94,0.4266666666666667,0.6114666666666667,0.4333333333333333,0.5038759689922481,0.5733333333333333,1.6428395951638843,-0.08719999999999999,0.5959922782151261,0.2704444028879642,0.46799999999999997,0.516,0.32099999999999995,0.437,0.392,0.344,0.539,0.423,0.4145601326227188,0.20323439121246337,0.21156622648239135,0.4962678521871567,0.011477423054166137,0.02914000704884529,7.195675858476412,0.5559576,0.7956007405186041,7
resnet101,CNN,n02840245,binder,0.7,0.98,0.34746666666666665,0.6224,0.3525333333333333,0.5036190476190476,0.6525333333333334,1.3365131968040955,-0.07386666666666666,0.47332280486822126,0.20923878328161757,0.4746666666666666,0.42199999999999993,0.31199999999999994,0.23199999999999993,0.22533333333333333,0.278,0.388,0.468,0.5513932055234909,0.24350735038518906,0.16489053092896938,0.2473836646974087,0.013909332491457461,0.030378858521580697,6.300258296726064,0.4631045999999999,0.9795461781350475,13
resnet101,CNN,n04392985,tape_player,0.58,0.96,0.2890666666666667,0.6349333333333333,0.29093333333333327,0.5016091954022988,0.7109333333333333,1.1029772297377216,-0.06933333333333333,0.3376274231093703,0.1738729973015089,0.31866666666666665,0.367,0.24999999999999994,0.235,0.2613333333333333,0.213,0.33,0.345,0.4172037959098816,0.2589806169271469,0.12079358994960784,0.23003708600997924,0.019154359754174947,0.0410051092505455,7.377557054659649,0.2252448,1.4836802889136202,10
resnet101,CNN,n04067472,reel,0.82,0.92,0.4093333333333333,0.5568,0.4106666666666666,0.5008130081300812,0.5906666666666667,1.556906447109158,-0.09186666666666668,0.5406073724362068,0.2588045923287781,0.4453333333333333,0.53,0.247,0.42899999999999994,0.37466666666666665,0.29,0.573,0.391,0.4408014112710953,0.21178846299648285,0.17262290626764298,0.30244174122810363,0.021454815529286863,0.04672151662409305,7.386014098798357,0.5100648,0.8337655645996933,10
resnet101,CNN,n02776631,bakery,0.46,0.76,0.23093333333333332,0.4472,0.2290666666666667,0.49797101449275366,0.7690666666666667,0.8684302844589397,-0.057600000000000005,0.3373649574734736,0.15104466248787257,0.25733333333333336,0.326,0.10200000000000004,0.23800000000000002,0.20266666666666666,0.134,0.358,0.222,0.4351692122220993,0.2224205794930458,0.24409395784139634,0.4586804872751236,0.025233089812099933,0.05184084929525852,7.4771911602547325,0.4143392,1.157320390358835,23
resnet101,CNN,n02894605,breakwater,0.78,0.96,0.3928,0.6602666666666667,0.38720000000000004,0.49641025641025643,0.6072,1.4679403644172064,-0.08693333333333333,0.5419821439869702,0.25418537678897163,0.33333333333333337,0.527,0.29500000000000004,0.38,0.44666666666666666,0.253,0.485,0.4,0.5211608469486236,0.21130430042743684,0.11136880919337272,0.21149497836828232,0.011120212553068996,0.03396987222135067,6.928474980463531,0.5561208000000001,0.8202569335369359,11
resnet101,CNN,n04133789,sandal,0.82,0.94,0.4130666666666667,0.6104,0.40693333333333326,0.496260162601626,0.5869333333333333,1.5427527521354383,-0.10666666666666666,0.5716276913369075,0.2655007233503177,0.46533333333333327,0.57,0.255,0.3519999999999999,0.3546666666666667,0.25,0.565,0.468,0.5159961771965027,0.21075043231248855,0.13171409524977207,0.22550373181700706,0.011762737054377794,0.040873587131500244,7.244530732002726,0.5537025999999999,0.7345852246373511,8
resnet101,CNN,n01737021,water_snake,0.86,0.96,0.4336,0.6493333333333333,0.4264,0.4958139534883721,0.5664,1.6165541616412624,-0.11026666666666667,0.5974506200477481,0.26563310275977026,0.5053333333333333,0.546,0.19799999999999995,0.476,0.3546666666666667,0.314,0.662,0.384,0.46802757382392884,0.18411276906728744,0.14694252416491507,0.3177324804663658,0.015971802780404686,0.046663149110972885,7.275824239590188,0.5726072,0.7593261339416231,5
resnet101,CNN,n04462240,toyshop,0.7,0.9,0.3536,0.6042666666666666,0.34639999999999993,0.4948571428571428,0.6464,1.313260697918699,-0.08813333333333333,0.4988824250979815,0.23082478153561434,0.46133333333333326,0.508,0.119,0.32599999999999996,0.23866666666666667,0.192,0.581,0.374,0.42790508151054385,0.230079727768898,0.22396941632032394,0.38983353316783903,0.02505002450197935,0.05642559543251991,7.611757853148245,0.5055358000000001,0.9536790981538078,13
resnet101,CNN,n03529860,home_theater,0.8,0.98,0.4053333333333333,0.6882666666666667,0.3946666666666667,0.4933333333333334,0.5946666666666667,1.4962477543646457,-0.08239999999999999,0.5013053449895233,0.24417644882306022,0.2706666666666667,0.525,0.38100000000000006,0.37100000000000005,0.5293333333333333,0.275,0.419,0.429,0.37650708109140396,0.2380556881427765,0.16435756385326386,0.33033367156982424,0.016976102869957686,0.03131975218653679,7.1737748540545825,0.4580975999999999,1.0679650857133263,9
resnet101,CNN,n03207941,dishwasher,0.72,0.86,0.36506666666666665,0.5266666666666666,0.3549333333333333,0.492962962962963,0.6349333333333333,1.3456120007157724,-0.07146666666666665,0.4579485725687118,0.2434620094241716,0.4106666666666666,0.38399999999999995,0.25699999999999995,0.38199999999999995,0.30933333333333335,0.336,0.463,0.338,0.486116886138916,0.2155836856365204,0.1293669269979,0.28647016763687133,0.019140920992940666,0.045508422292768955,7.34642910495035,0.4900247999999999,0.8965057305525914,12
resnet101,CNN,n04355338,sundial,0.84,0.94,0.4261333333333333,0.5938666666666667,0.41386666666666666,0.4926984126984127,0.5738666666666667,1.5690381856580609,-0.09133333333333334,0.5701152599044144,0.27509492248682216,0.5173333333333333,0.5269999999999999,0.22999999999999998,0.407,0.32266666666666666,0.313,0.61,0.433,0.5017088341712952,0.17676059365272523,0.14558058455586434,0.28525569081306457,0.017792641166597605,0.044766582772135737,6.979885156784618,0.5915801999999999,0.6022836939082117,7
resnet101,CNN,n04141975,scale,0.82,0.94,0.4165333333333333,0.5792,0.40346666666666664,0.4920325203252032,0.5834666666666667,1.5296100353741275,-0.08946666666666667,0.5814599491283298,0.27985742808998426,0.4386666666666666,0.473,0.2919999999999999,0.41899999999999993,0.38133333333333336,0.347,0.528,0.401,0.49942716360092165,0.22189660847187043,0.13118461541133,0.24525452039879383,0.01864714581053704,0.04139984592795372,7.124148780755514,0.5748641999999999,0.73266116695557,10
resnet101,CNN,n07871810,meat_loaf,0.74,0.92,0.376,0.5904,0.364,0.49189189189189186,0.624,1.379985259937663,-0.1004,0.5590763826970943,0.26158306884607563,0.452,0.441,0.299,0.286,0.288,0.299,0.441,0.454,0.42930954217910766,0.23189504504203795,0.22248834669589995,0.47444610118865965,0.013139318488538266,0.0422521822154522,7.508166677623004,0.5865818,0.7515431584262667,12
resnet101,CNN,n07579787,plate,0.44,0.88,0.22506666666666666,0.5736,0.21493333333333334,0.48848484848484847,0.7749333333333334,0.8148484392012868,-0.0596,0.21978625731222562,0.12410597587677107,0.28800000000000003,0.20400000000000001,0.218,0.16799999999999998,0.152,0.236,0.222,0.272,0.4297877526283264,0.2419055235385895,0.21462966233491898,0.5060703456401825,0.013658911297097802,0.03953157842159271,7.518261434660974,0.28330540000000004,1.4796386464388425,21
resnet101,CNN,n04033995,quilt,0.7,0.94,0.35946666666666666,0.6421333333333333,0.3405333333333333,0.48647619047619045,0.6405333333333334,1.291019177245711,-0.08239999999999999,0.4599278736975975,0.21284091033842364,0.40533333333333327,0.42399999999999993,0.19899999999999995,0.35,0.2946666666666667,0.276,0.501,0.35,0.4942146122455597,0.1988344594836235,0.15538473680615425,0.28193710058927535,0.01467066773213446,0.03539821490645409,7.249537064152898,0.46616879999999994,0.9721875933484982,12
resnet101,CNN,n03908714,pencil_sharpener,0.72,0.9,0.3698666666666667,0.5685333333333333,0.3501333333333333,0.4862962962962963,0.6301333333333333,1.3274143928924185,-0.09040000000000001,0.5112274243438151,0.2472766355531862,0.3333333333333333,0.45199999999999996,0.284,0.32699999999999996,0.38666666666666666,0.268,0.436,0.393,0.4667490577697754,0.20430893898010255,0.21090246073901653,0.3433409529924393,0.008932285509072244,0.029007853157818318,7.186830447215062,0.5147257999999999,0.8102258435788489,7
resnet101,CNN,n09428293,seashore,0.44,0.88,0.22613333333333333,0.5376,0.21386666666666668,0.4860606060606061,0.7738666666666667,0.8108045263516526,-0.06106666666666667,0.3331436098134145,0.13458695534552384,0.348,0.238,0.2,0.10299999999999998,0.092,0.202,0.24,0.337,0.4815139412879944,0.21228304356336594,0.16183991715312004,0.28947944298386574,0.011710982668446376,0.032983671426773074,7.158160850785037,0.39449599999999996,1.1736425328223583,18
resnet101,CNN,n04200800,shoe_shop,0.88,0.98,0.45386666666666664,0.6024,0.42613333333333336,0.48424242424242425,0.5461333333333334,1.615543183428854,-0.12146666666666668,0.690066683664918,0.3039466188929674,0.5093333333333334,0.644,0.16100000000000003,0.41100000000000003,0.37066666666666664,0.236,0.719,0.469,0.39257054924964907,0.2208823198080063,0.18602149993181227,0.3838488209247589,0.028339218012988568,0.05357186734676361,7.526807848936914,0.6667036000000001,0.5273063892778292,7
resnet101,CNN,n03938244,pillow,0.92,0.98,0.476,0.6813333333333333,0.44400000000000006,0.48260869565217396,0.524,1.6832787236602265,-0.09226666666666666,0.6702164178527892,0.315676845983247,0.4253333333333334,0.686,0.244,0.41600000000000004,0.49466666666666664,0.234,0.676,0.504,0.5720734786987305,0.20686084657907486,0.2361193898320198,0.3188831740617752,0.012168278722092508,0.042264170348644256,7.311767358390053,0.6596109999999998,0.495116267570513,5
resnet101,CNN,n02124075,Egyptian_cat,0.66,0.92,0.34186666666666665,0.6176,0.3181333333333334,0.48202020202020207,0.6581333333333333,1.2060970074033937,-0.07546666666666665,0.44371496853069403,0.2011563301490212,0.3706666666666667,0.392,0.275,0.24800000000000005,0.28933333333333333,0.268,0.385,0.412,0.413538156747818,0.2304267606139183,0.1524993908405304,0.32929695904254913,0.013358193039894104,0.03800834827125073,7.363854844999116,0.44935899999999995,1.0733943998085578,9
resnet101,CNN,n04116512,rubber_eraser,0.7,0.9,0.3626666666666667,0.5466666666666666,0.33733333333333326,0.48190476190476184,0.6373333333333333,1.2788874386968083,-0.08733333333333333,0.4962791965089855,0.24029430226720624,0.42666666666666664,0.33799999999999997,0.27899999999999997,0.32799999999999996,0.2733333333333333,0.362,0.421,0.372,0.48296407103538513,0.19664194136857988,0.22672148764133454,0.38084150075912476,0.010516746849752963,0.03343600992113352,7.104274839761412,0.5087298,0.8514737885865258,11
resnet101,CNN,n02804414,bassinet,0.8,0.96,0.416,0.6525333333333333,0.38400000000000006,0.48000000000000004,0.5840000000000001,1.455808625868304,-0.12186666666666668,0.6167844970710575,0.2706414703808366,0.4693333333333334,0.49000000000000005,0.31000000000000005,0.28800000000000003,0.33066666666666666,0.31,0.49,0.512,0.5280160248279572,0.1935770657658577,0.1372787917405367,0.23200434654951096,0.0069760681129992005,0.030807043835520746,7.2161736649859085,0.6159426,0.6611280225921486,9
resnet101,CNN,n03666591,lighter,0.86,0.96,0.4477333333333333,0.6426666666666667,0.41226666666666667,0.4793798449612403,0.5522666666666667,1.5629723163836096,-0.10373333333333332,0.6134697008691729,0.29559481582304,0.40399999999999997,0.41,0.40599999999999997,0.427,0.456,0.45,0.454,0.433,0.36958124220371247,0.21530362844467163,0.22169509202241897,0.4396258240938187,0.012019334258511663,0.029068407118320466,7.094520738567642,0.6133524,0.6488855793659439,8
resnet101,CNN,n04479046,trench_coat,0.74,0.88,0.3864,0.5568,0.35359999999999997,0.4778378378378378,0.6135999999999999,1.3405571096537297,-0.08666666666666667,0.5383390938991215,0.24351723147468676,0.35733333333333334,0.46499999999999997,0.256,0.33699999999999997,0.38266666666666665,0.275,0.484,0.403,0.45297652810811995,0.24149007201194764,0.14203853383660317,0.2456170943379402,0.01589560290798545,0.03868030242621898,7.157250550893219,0.543643,0.8233217645365282,12
resnet101,CNN,n03976657,pole,0.56,0.86,0.2928,0.5954666666666667,0.26720000000000005,0.4771428571428572,0.7072,1.0130001688333616,-0.04906666666666667,0.3981493051990401,0.16933809824903095,0.24400000000000005,0.36400000000000005,0.21300000000000008,0.24200000000000005,0.316,0.196,0.347,0.318,0.4634886956214905,0.2180887395143509,0.13374850437045097,0.28725826382637026,0.015900736069306733,0.03775274682790041,7.0125575249128085,0.4367868,1.1153482342861745,19
