wnid,compactness,dispersion,margin,n_imgs,model
n03376595,0.32862064242362976,0.059196415242759245,0.5657297968864441,44,resnet152
n03379051,0.17010478675365448,0.0132047514346686,0.73539799451828,48,resnet152
n03384352,0.21847516298294067,0.027497583988152677,0.6040402054786682,48,resnet152
n03388043,0.2918761670589447,0.03441385644526061,0.6349557638168335,46,resnet152
n03388183,0.26773208379745483,0.026967096138855024,0.5089799165725708,46,resnet152
n03388549,0.22317805886268616,0.025803592222246853,0.549597442150116,45,resnet152
n03393912,0.1078786551952362,0.009444437301287937,0.7491418719291687,50,resnet152
n03394916,0.18144719302654266,0.015841377153026442,0.5170849561691284,42,resnet152
n03400231,0.3678566813468933,0.04755073998677351,0.29933488368988037,28,resnet152
n03404251,0.26342812180519104,0.031094892391718566,0.563665509223938,48,resnet152
n03417042,0.1852315366268158,0.017396384868173537,0.5811747312545776,49,resnet152
n03424325,0.20960064232349396,0.021860197451085396,0.459719717502594,45,resnet152
n03425413,0.24396976828575134,0.03033289670983773,0.6416628956794739,45,resnet152
n03443371,0.3025529682636261,0.03933876414835881,0.4218193292617798,36,resnet152
n03444034,0.17597202956676483,0.017822438376209296,0.6644012331962585,48,resnet152
n03445777,0.15049326419830322,0.018034242214076214,0.8017920255661011,46,resnet152
n03445924,0.22952371835708618,0.022764627075958957,0.6891586184501648,47,resnet152
n03447447,0.10710812360048294,0.01353130821170067,0.8152493238449097,49,resnet152
n03447721,0.14580212533473969,0.015816360971692173,0.6672494411468506,40,resnet152
n03450230,0.33816462755203247,0.05961926127881836,0.2629522681236267,39,resnet152
n03452741,0.2349599152803421,0.03126118368962151,0.48801231384277344,39,resnet152
n03457902,0.29956912994384766,0.040803613267107436,0.5777328014373779,45,resnet152
n03459775,0.2869468033313751,0.04042733404715437,0.4340602159500122,39,resnet152
n03461385,0.35303398966789246,0.06283802812513085,0.431652307510376,35,resnet152
n03467068,0.1640617549419403,0.015240194065103551,0.7618252038955688,48,resnet152
n03476684,0.3508382737636566,0.0562038586417318,0.47996413707733154,30,resnet152
n03476991,0.40416622161865234,0.09630557443345748,0.4096938967704773,42,resnet152
n03478589,0.17485572397708893,0.01968207524259255,0.5402621030807495,43,resnet152
n03481172,0.34345346689224243,0.0639965409482528,0.363309383392334,36,resnet152
n03482405,0.35266566276550293,0.05030831857232347,0.28020668029785156,39,resnet152
n03483316,0.31836381554603577,0.0476630509071485,0.4488186836242676,38,resnet152
n03485407,0.2875141203403473,0.03865788983908372,0.30386626720428467,38,resnet152
n03485794,0.24835346639156342,0.02838423708994329,0.6082960367202759,45,resnet152
n03492542,0.1949305534362793,0.020427822677655232,0.705473780632019,42,resnet152
n03494278,0.329740971326828,0.0516193727515015,0.5645248889923096,48,resnet152
n03495258,0.10787218809127808,0.0078060848633818595,0.850039541721344,48,resnet152
n03496892,0.2508770823478699,0.026125450739151002,0.24708139896392822,43,resnet152
n03498962,0.34380361437797546,0.06760028648598802,0.36330950260162354,39,resnet152
n03527444,0.24585852026939392,0.02541362489198731,0.5635358095169067,38,resnet152
n03529860,0.3006685674190521,0.040479319018918665,0.3792973756790161,37,resnet152
n03530642,0.2985715866088867,0.03050672885681591,0.4670560956001282,34,resnet152
n03532672,0.42898598313331604,0.0848311244660697,0.4018115997314453,23,resnet152
n03534580,0.32133036851882935,0.06033539551355669,0.256123423576355,39,resnet152
n03535780,0.3262423872947693,0.06980079491310252,0.31132251024246216,40,resnet152
n03538406,0.21027664840221405,0.026932548699040344,0.525543749332428,48,resnet152
n03544143,0.11403796821832657,0.007127825262625902,0.8500528931617737,49,resnet152
n03584254,0.23858989775180817,0.02787667371128658,0.5716931819915771,45,resnet152
n03584829,0.32379743456840515,0.04520778313957198,0.6244708895683289,47,resnet152
n03590841,0.044483404606580734,0.002838328457020517,0.900381326675415,48,resnet152
n03594734,0.2754833996295929,0.05777471594884702,0.5339494347572327,34,resnet152
n03594945,0.22672103345394135,0.027474262430990676,0.568645179271698,43,resnet152
n03595614,0.2878449559211731,0.04614089016008989,0.30823200941085815,43,resnet152
n03598930,0.17960989475250244,0.0286718082528864,0.776128888130188,48,resnet152
n03599486,0.17824524641036987,0.02789770197643089,0.6599705219268799,47,resnet152
n03602883,0.2911928594112396,0.03483354369918755,0.5622398853302002,45,resnet152
n03617480,0.2508615553379059,0.02868005003804052,0.5754289031028748,45,resnet152
n03623198,0.30647411942481995,0.03795188312450339,0.661912202835083,43,resnet152
n03627232,0.31928542256355286,0.04583470092869474,0.5936474204063416,45,resnet152
n03630383,0.32252395153045654,0.07892592987605918,0.4548143148422241,43,resnet152
n03633091,0.44486430287361145,0.0980264305593245,0.3681519627571106,30,resnet152
n03637318,0.3260163366794586,0.04033898895705217,0.23406589031219482,30,resnet152
n03642806,0.3176957070827484,0.05912904779187976,0.16915321350097656,12,resnet152
n03649909,0.2586905062198639,0.032045079330122114,0.5743594765663147,45,resnet152
n03657121,0.28642189502716064,0.037252562878320836,0.4591308832168579,31,resnet152
n03658185,0.34025734663009644,0.05005239513749328,0.3811441659927368,20,resnet152
n03661043,0.3003375232219696,0.056042170976137166,0.2983323931694031,36,resnet152
n03662601,0.12038826942443848,0.010774443138316922,0.722709596157074,48,resnet152
n03666591,0.364839106798172,0.05121874315482979,0.5268639922142029,43,resnet152
n03670208,0.20353826880455017,0.02626058781858672,0.5395692586898804,41,resnet152
n03673027,0.12444396317005157,0.011599731201186299,0.5503515005111694,45,resnet152
n03676483,0.23255309462547302,0.0251693430511842,0.5697622299194336,42,resnet152
n03680355,0.28790485858917236,0.03874879325063858,0.5853928327560425,46,resnet152
n03690938,0.2511957883834839,0.02848440281521647,0.36112165451049805,31,resnet152
n03691459,0.32195526361465454,0.049748025195072224,0.5589157342910767,32,resnet152
n03692522,0.3551219403743744,0.06595073820003644,0.5385376214981079,27,resnet152
n03697007,0.31672754883766174,0.06741736191255382,0.5492267608642578,39,resnet152
n03706229,0.26599574089050293,0.031802398799669285,0.6125339269638062,40,resnet152
n03709823,0.319222629070282,0.04643176389161722,0.3713257312774658,32,resnet152
n03710193,0.3194771111011505,0.04032321014748133,0.5134578943252563,43,resnet152
n03710637,0.36709433794021606,0.07842442719911574,0.13486748933792114,11,resnet152
n03710721,0.3168357014656067,0.0494614438345147,0.13486772775650024,22,resnet152
n03717622,0.09995739907026291,0.008952083757191719,0.8226909637451172,50,resnet152
n03720891,0.29399365186691284,0.038962455354084644,0.6401727199554443,40,resnet152
n03721384,0.2727396786212921,0.04444403369218127,0.5355733633041382,48,resnet152
n03724870,0.3571358025074005,0.06650288301188928,0.5097925662994385,33,resnet152
n03729826,0.2794777452945709,0.026829733273244623,0.650014340877533,41,resnet152
n03733131,0.17083929479122162,0.021503756750492604,0.6857934594154358,49,resnet152
n03733281,0.2186172753572464,0.024947870948509414,0.7802017331123352,46,resnet152
n03733805,0.28677406907081604,0.0372084945940208,0.5112814903259277,47,resnet152
n03742115,0.3589255213737488,0.04916100231422951,0.5077467560768127,36,resnet152
n03743016,0.2309330403804779,0.02864963713237589,0.5675951838493347,47,resnet152
n03759954,0.3590564429759979,0.06844849750344162,0.49015748500823975,30,resnet152
n03761084,0.3289492130279541,0.053237758938975616,0.37805163860321045,36,resnet152
n03763968,0.3511078357696533,0.08432833243541016,0.36106640100479126,40,resnet152
n03764736,0.24088075757026672,0.027490667653908812,0.6535990238189697,42,resnet152
n03769881,0.1932200789451599,0.02265260450848368,0.3786718249320984,44,resnet152
n03770439,0.3556927740573883,0.13428017267635822,0.330658495426178,40,resnet152
n03770679,0.2454090416431427,0.044102208615424285,0.3709486126899719,27,resnet152
n03773504,0.278245210647583,0.03412674187119569,0.10875183343887329,28,resnet152
n03775071,0.16697821021080017,0.018104757331194907,0.6283438205718994,37,resnet152
n03775546,0.20297907292842865,0.024870872207597233,0.6270710229873657,43,resnet152
n03776460,0.281913697719574,0.04746810528206902,0.4922773241996765,35,resnet152
n03777568,0.1289389580488205,0.01364862269060435,0.6139925122261047,48,resnet152
n03777754,0.3129480183124542,0.04874135151779099,0.49383556842803955,39,resnet152
n03781244,0.25543516874313354,0.03314323183220295,0.331742525100708,38,resnet152
n03782006,0.28960442543029785,0.03755512256443947,0.16951584815979004,21,resnet152
n03785016,0.247726172208786,0.04637336966439218,0.41406160593032837,42,resnet152
n03786901,0.281883180141449,0.030974512611476192,0.6589709520339966,45,resnet152
n03787032,0.27646493911743164,0.037116815354419984,0.2785811424255371,35,resnet152
n03788195,0.12885044515132904,0.01130904332954032,0.5912500619888306,47,resnet152
n03788365,0.17781253159046173,0.017796497243291576,0.6212731003761292,50,resnet152
n03791053,0.22646890580654144,0.027704685624052906,0.4140617847442627,44,resnet152
n03792782,0.25485238432884216,0.044268170410342866,0.43212568759918213,47,resnet152
n03792972,0.19680820405483246,0.01685912576656138,0.6539769768714905,47,resnet152
n03793489,0.37237250804901123,0.06735843697146783,0.48305076360702515,22,resnet152
n03794056,0.295787513256073,0.04154871191725172,0.5499477386474609,49,resnet152
n03796401,0.25419506430625916,0.03484217132886795,0.40207934379577637,30,resnet152
n03803284,0.27359655499458313,0.0372293636966627,0.4939529299736023,43,resnet152
n03804744,0.3143146336078644,0.035676001785953954,0.5547139644622803,37,resnet152
n03814639,0.28998658061027527,0.048504766268974514,0.5369296669960022,38,resnet152
n03814906,0.24626456201076508,0.026839165024583438,0.5114269256591797,47,resnet152
n03825788,0.30137985944747925,0.039795126854285164,0.5527766346931458,43,resnet152
n03832673,0.28229689598083496,0.040576458605183316,0.16915351152420044,19,resnet152
n03837869,0.18626728653907776,0.019313669351572763,0.45608144998550415,44,resnet152
n03838899,0.24819639325141907,0.0251385813847207,0.3917011618614197,37,resnet152
n03840681,0.24104635417461395,0.03500317930342756,0.7070948481559753,43,resnet152
n03841143,0.03695298358798027,0.00233073715214261,0.8444075584411621,48,resnet152
n03843555,0.37078332901000977,0.06287439164385258,0.5349793434143066,38,resnet152
n03854065,0.13055767118930817,0.013839414903087259,0.6321784853935242,45,resnet152
n03857828,0.11175020784139633,0.009204606117423665,0.7323118448257446,48,resnet152
n03866082,0.3145187199115753,0.062138079313856426,0.25612330436706543,21,resnet152
n03868242,0.20173802971839905,0.02034218175725537,0.2939414381980896,44,resnet152
n03868863,0.3309580385684967,0.04754552869789364,0.45971983671188354,35,resnet152
n03871628,0.3932207524776459,0.07937658603199242,0.3752068281173706,26,resnet152
n03873416,0.25464510917663574,0.03654000539344285,0.43218570947647095,40,resnet152
n03874293,0.12098432332277298,0.012582743107387304,0.8249480724334717,49,resnet152
n03874599,0.26966285705566406,0.02255046285813635,0.45682334899902344,42,resnet152
n03876231,0.28835931420326233,0.04195065066378611,0.6128462553024292,40,resnet152
n03877472,0.38471099734306335,0.12347098466351467,0.3999670743942261,42,resnet152
n03877845,0.26021087169647217,0.03830061213836611,0.40220457315444946,36,resnet152
n03884397,0.22728689014911652,0.03228439624342506,0.638658881187439,47,resnet152
n03887697,0.3328375220298767,0.040971230292051346,0.25606411695480347,40,resnet152
n03888257,0.1129542663693428,0.007423811152202942,0.7991365194320679,49,resnet152
n03888605,0.32242611050605774,0.04464294607215455,0.3113223910331726,41,resnet152
n03891251,0.3250769078731537,0.05196296097138112,0.5193448662757874,41,resnet152
n03891332,0.2202978879213333,0.023788646653950325,0.6746804714202881,48,resnet152
n03895866,0.2868739366531372,0.041531155111359117,0.4121088981628418,34,resnet152
n03899768,0.35932204127311707,0.08230704326131341,0.37693607807159424,34,resnet152
n03902125,0.26915523409843445,0.029149758656334707,0.46936875581741333,46,resnet152
n03903868,0.298771470785141,0.054911922014502026,0.4560812711715698,33,resnet152
n03908618,0.34485000371932983,0.049898231999331424,0.3859212398529053,42,resnet152
n03908714,0.37480199337005615,0.0481254821397543,0.413239061832428,39,resnet152
n03916031,0.306159645318985,0.041439327190440134,0.3611217737197876,37,resnet152
n03920288,0.31710460782051086,0.05028744015820835,0.565101146697998,41,resnet152
n03924679,0.11339840292930603,0.009526963662571037,0.4271966814994812,49,resnet152
n03929660,0.17852476239204407,0.017319573625577993,0.6988651156425476,41,resnet152
n03929855,0.14849291741847992,0.020217831232176194,0.5957351922988892,44,resnet152
n03930313,0.19926391541957855,0.02024502133785938,0.42802977561950684,45,resnet152
n03930630,0.23577551543712616,0.03335048943158393,0.434060275554657,40,resnet152
n03933933,0.3258366882801056,0.05147733797310833,0.3065531849861145,35,resnet152
n03935335,0.16769129037857056,0.014360041129779292,0.7721489667892456,47,resnet152
n03937543,0.2829310894012451,0.0412274889828486,0.5929605960845947,45,resnet152
n03938244,0.3003339469432831,0.04043603376593478,0.5047352313995361,45,resnet152
n03942813,0.27658921480178833,0.03893438699214793,0.607863187789917,47,resnet152
n03944341,0.1676674634218216,0.017383283257784397,0.7915172576904297,47,resnet152
n03947888,0.18025809526443481,0.016957543916377587,0.438162624835968,38,resnet152
n03950228,0.2992095649242401,0.039421566071262945,0.29068630933761597,28,resnet152
n03954731,0.18160291016101837,0.02016237255063559,0.7480574250221252,46,resnet152
n03956157,0.14105390012264252,0.011288254078776047,0.726883053779602,46,resnet152
n03958227,0.3547602891921997,0.09412706685263572,0.5584074258804321,26,resnet152
n03961711,0.284689724445343,0.03606430500737183,0.6190395355224609,36,resnet152
n03967562,0.38350948691368103,0.04583386398711664,0.4627102017402649,41,resnet152
n03970156,0.3712524473667145,0.0708256795170881,0.4920087456703186,35,resnet152
n03976467,0.150853231549263,0.012291820205064159,0.6858701705932617,42,resnet152
n03976657,0.4557185769081116,0.09676169631849468,0.4884563684463501,28,resnet152
n03977966,0.16588878631591797,0.019887093919854475,0.4395144581794739,46,resnet152
n03980874,0.27257204055786133,0.02928878523247021,0.4674628973007202,37,resnet152
n03982430,0.1776004582643509,0.022431815810718618,0.7677026987075806,47,resnet152
n03983396,0.2910129725933075,0.034979285867798235,0.42467617988586426,35,resnet152
n03991062,0.32441088557243347,0.056147949207010786,0.5309848785400391,44,resnet152
n03992509,0.20987868309020996,0.030978088754541343,0.6976823806762695,48,resnet152
n03995372,0.3789867162704468,0.08943431131054133,0.39697349071502686,36,resnet152
n03998194,0.24866123497486115,0.0513486948402091,0.6584320068359375,35,resnet152
n04004767,0.2911928594112396,0.04261785847076002,0.42719680070877075,32,resnet152
n04005630,0.39835992455482483,0.08549279114895136,0.4855523109436035,37,resnet152
n04008634,0.2938154637813568,0.040937435961393195,0.10875201225280762,20,resnet152
n04009552,0.3093703091144562,0.04308182115963838,0.49383580684661865,37,resnet152
n04019541,0.2592850923538208,0.03234142188215529,0.7685208320617676,48,resnet152
n04023962,0.3360472619533539,0.06462474317869717,0.5486466288566589,38,resnet152
